  0.962409   0.026972   0.010619
  0.965185   0.017467   0.017348
  0.983305   0.006333   0.010362
  0.962120   0.017341   0.020540
  0.969696   0.024288   0.006016
  0.990896   0.008250   0.000854
  0.990228   0.009403   0.000369
  0.988927   0.010881   0.000192
  0.993276   0.006629   0.000095
  0.993594   0.006345   0.000061
  0.989150   0.010795   0.000056
  0.994305   0.005655   0.000040
  0.997121   0.002838   0.000041
  0.997334   0.002603   0.000063
  0.997463   0.002403   0.000134
  0.998272   0.001481   0.000247
  0.998262   0.001342   0.000396
  0.997371   0.001934   0.000694
  0.995781   0.002655   0.001564
  0.993578   0.001926   0.004496
  0.991329   0.000609   0.008061
  0.994893   0.000115   0.004992
  0.998324   0.000040   0.001637
  0.999618   0.000029   0.000354
  0.999813   0.000057   0.000130
  0.999414   0.000442   0.000143
  0.993149   0.006564   0.000287
  0.998113   0.001762   0.000125
  0.999696   0.000238   0.000066
  0.999865   0.000055   0.000080
  0.999870   0.000020   0.000110
  0.999789   0.000018   0.000193
  0.999653   0.000031   0.000316
  0.999345   0.000069   0.000585
  0.998872   0.000153   0.000975
  0.997293   0.000403   0.002303
  0.994278   0.000970   0.004752
  0.991072   0.001855   0.007073
  0.990943   0.003281   0.005776
  0.994798   0.002913   0.002289
  0.997216   0.001576   0.001208
  0.997679   0.001322   0.000999
  0.996772   0.002181   0.001047
  0.992968   0.005261   0.001770
  0.986833   0.008971   0.004196
  0.989444   0.003734   0.006821
  0.990523   0.000835   0.008642
  0.989004   0.000248   0.010748
  0.975996   0.000116   0.023888
  0.992583   0.000038   0.007379
  0.994234   0.000026   0.005740
  0.992306   0.000029   0.007666
  0.975478   0.000064   0.024458
  0.989695   0.000098   0.010207
  0.995893   0.000182   0.003925
  0.988528   0.000697   0.010775
  0.975452   0.002011   0.022537
  0.996794   0.000572   0.002634
  0.999414   0.000208   0.000378
  0.999833   0.000080   0.000087
  0.999900   0.000060   0.000040
  0.999897   0.000074   0.000029
  0.999811   0.000157   0.000033
  0.999762   0.000204   0.000034
  0.999686   0.000275   0.000039
  0.999545   0.000390   0.000065
  0.999365   0.000493   0.000142
  0.998987   0.000713   0.000300
  0.998663   0.000819   0.000518
  0.998881   0.000552   0.000567
  0.999079   0.000432   0.000488
  0.999154   0.000416   0.000429
  0.999473   0.000269   0.000258
  0.999710   0.000152   0.000138
  0.999842   0.000091   0.000067
  0.999885   0.000078   0.000037
  0.999875   0.000098   0.000027
  0.999826   0.000145   0.000029
  0.999621   0.000321   0.000058
  0.998924   0.000846   0.000230
  0.997306   0.001253   0.001441
  0.993376   0.000797   0.005827
  0.998032   0.000189   0.001780
  0.999527   0.000061   0.000412
  0.999815   0.000034   0.000150
  0.999919   0.000027   0.000054
  0.999945   0.000030   0.000025
  0.999921   0.000062   0.000017
  0.999746   0.000235   0.000019
  0.998620   0.001348   0.000031
  0.997480   0.002452   0.000068
  0.999321   0.000551   0.000128
  0.999738   0.000102   0.000160
  0.999762   0.000028   0.000210
  0.999826   0.000018   0.000156
  0.999872   0.000020   0.000109
  0.999884   0.000033   0.000084
  0.999817   0.000106   0.000078
  0.999444   0.000489   0.000066
  0.998870   0.001082   0.000049
  0.999263   0.000706   0.000032
  0.999667   0.000308   0.000025
  0.999844   0.000136   0.000020
  0.999904   0.000078   0.000018
  0.999927   0.000055   0.000018
  0.999939   0.000042   0.000019
  0.999943   0.000036   0.000021
  0.999932   0.000041   0.000027
  0.999915   0.000050   0.000036
  0.999890   0.000063   0.000047
  0.999842   0.000091   0.000067
  0.999667   0.000195   0.000138
  0.999135   0.000520   0.000346
  0.998740   0.000776   0.000484
  0.998763   0.000829   0.000408
  0.999201   0.000548   0.000251
  0.999475   0.000330   0.000196
  0.999642   0.000163   0.000196
  0.999701   0.000081   0.000219
  0.999603   0.000045   0.000352
  0.999081   0.000030   0.000888
  0.998211   0.000022   0.001768
  0.998872   0.000017   0.001111
  0.999589   0.000020   0.000391
  0.999808   0.000028   0.000164
  0.999821   0.000047   0.000132
  0.999738   0.000096   0.000166
  0.999667   0.000150   0.000183
  0.999611   0.000197   0.000193
  0.999688   0.000160   0.000151
  0.999703   0.000164   0.000133
  0.999753   0.000138   0.000109
  0.999821   0.000097   0.000082
  0.999884   0.000062   0.000054
  0.999923   0.000039   0.000038
  0.999953   0.000023   0.000024
  0.999962   0.000019   0.000019
  0.999962   0.000020   0.000018
  0.999950   0.000032   0.000018
  0.999926   0.000055   0.000019
  0.999884   0.000094   0.000023
  0.999805   0.000165   0.000030
  0.999612   0.000347   0.000041
  0.999534   0.000420   0.000046
  0.999583   0.000379   0.000038
  0.999754   0.000220   0.000026
  0.999845   0.000134   0.000022
  0.999895   0.000078   0.000027
  0.999879   0.000066   0.000056
  0.999713   0.000093   0.000194
  0.999109   0.000190   0.000701
  0.998404   0.000251   0.001345
  0.999046   0.000212   0.000742
  0.999672   0.000103   0.000224
  0.999898   0.000043   0.000059
  0.999955   0.000022   0.000023
  0.999963   0.000019   0.000018
  0.999941   0.000028   0.000031
  0.999862   0.000062   0.000076
  0.999609   0.000165   0.000226
  0.999153   0.000415   0.000433
  0.999186   0.000476   0.000337
  0.999595   0.000272   0.000133
  0.999828   0.000119   0.000053
  0.999919   0.000052   0.000030
  0.999946   0.000027   0.000028
  0.999947   0.000019   0.000034
  0.999933   0.000017   0.000050
  0.999903   0.000017   0.000079
  0.999840   0.000020   0.000141
  0.999729   0.000024   0.000247
  0.999549   0.000031   0.000420
  0.999329   0.000036   0.000634
  0.999090   0.000041   0.000869
  0.999479   0.000051   0.000470
  0.999790   0.000069   0.000141
  0.999859   0.000090   0.000051
  0.999872   0.000099   0.000029
  0.999894   0.000081   0.000024
  0.999913   0.000064   0.000023
  0.999924   0.000056   0.000021
  0.999938   0.000043   0.000020
  0.999951   0.000031   0.000018
  0.999961   0.000022   0.000017
  0.999963   0.000019   0.000018
  0.999962   0.000019   0.000019
  0.999959   0.000020   0.000021
  0.999954   0.000023   0.000023
  0.999936   0.000032   0.000032
  0.999903   0.000044   0.000052
  0.999853   0.000059   0.000088
  0.999736   0.000078   0.000185
