  0.020770   0.963062   0.016168
  0.017949   0.972471   0.009579
  0.015609   0.977299   0.007092
  0.023675   0.963772   0.012554
  0.024089   0.956867   0.019044
  0.012529   0.974366   0.013105
  0.027356   0.959373   0.013271
  0.007366   0.986403   0.006232
  0.003401   0.992698   0.003901
  0.006503   0.988702   0.004795
  0.033107   0.944484   0.022408
  0.006889   0.979093   0.014018
  0.002373   0.986680   0.010947
  0.003049   0.984373   0.012578
  0.007298   0.984800   0.007902
  0.020036   0.973448   0.006516
  0.010967   0.981999   0.007033
  0.005806   0.986712   0.007483
  0.006077   0.981852   0.012071
  0.006653   0.980421   0.012927
  0.011733   0.976411   0.011856
  0.013293   0.970138   0.016569
  0.011652   0.966232   0.022116
  0.016840   0.970287   0.012873
  0.012284   0.981564   0.006151
  0.011498   0.981727   0.006774
  0.008382   0.978095   0.013524
  0.004800   0.981307   0.013894
  0.002393   0.988680   0.008927
  0.001167   0.992785   0.006048
  0.001142   0.990073   0.008786
  0.001139   0.987137   0.011724
  0.000995   0.989669   0.009336
  0.001086   0.987709   0.011205
  0.000838   0.988693   0.010469
  0.000687   0.992472   0.006841
  0.000541   0.994512   0.004947
  0.000436   0.995355   0.004209
  0.000506   0.995541   0.003952
  0.001067   0.994615   0.004318
  0.004178   0.987076   0.008746
  0.010764   0.978935   0.010301
  0.010236   0.984531   0.005234
  0.010608   0.984962   0.004430
  0.022371   0.969059   0.008569
  0.019936   0.969399   0.010665
  0.011670   0.979822   0.008508
  0.012167   0.976944   0.010889
  0.029687   0.943261   0.027052
  0.014265   0.978947   0.006788
  0.033122   0.962792   0.004086
  0.023338   0.975340   0.001322
  0.016155   0.983214   0.000631
  0.048741   0.950068   0.001191
  0.020690   0.978439   0.000871
  0.020845   0.977890   0.001264
  0.019481   0.978646   0.001873
  0.022268   0.973941   0.003791
  0.022992   0.967693   0.009315
  0.007512   0.984031   0.008457
  0.005202   0.982400   0.012398
  0.005744   0.977714   0.016542
  0.006348   0.986001   0.007651
  0.017895   0.973302   0.008803
  0.018187   0.976402   0.005411
  0.004422   0.993817   0.001761
  0.003464   0.994295   0.002241
  0.006864   0.984195   0.008941
  0.011259   0.966415   0.022327
  0.006497   0.988438   0.005065
  0.007769   0.990230   0.002001
  0.018817   0.979579   0.001605
  0.013326   0.985620   0.001055
  0.005607   0.993735   0.000657
  0.006514   0.992826   0.000660
  0.021066   0.978251   0.000683
  0.033351   0.965817   0.000832
  0.010642   0.988241   0.001117
  0.008070   0.990466   0.001464
  0.032125   0.964402   0.003473
  0.021518   0.973115   0.005366
  0.005484   0.990853   0.003663
  0.008842   0.987767   0.003391
  0.039670   0.954695   0.005634
  0.013057   0.984267   0.002677
  0.026124   0.970832   0.003044
  0.030518   0.967243   0.002240
  0.010688   0.988158   0.001154
  0.018650   0.979379   0.001971
  0.050511   0.942822   0.006668
  0.010473   0.983348   0.006179
  0.016451   0.973514   0.010034
  0.032746   0.958845   0.008408
  0.028158   0.969539   0.002303
  0.054051   0.944281   0.001668
  0.034942   0.963730   0.001328
  0.043479   0.954570   0.001951
  0.030603   0.966771   0.002626
  0.026110   0.970230   0.003660
  0.035426   0.956912   0.007662
  0.022175   0.969908   0.007918
  0.034592   0.948724   0.016684
  0.024501   0.962551   0.012949
  0.041156   0.942858   0.015986
  0.032043   0.953680   0.014277
  0.012400   0.969830   0.017770
  0.014180   0.938776   0.047045
  0.009366   0.975535   0.015099
  0.050158   0.924568   0.025274
  0.024409   0.954701   0.020889
  0.019467   0.943386   0.037147
  0.045831   0.922268   0.031901
  0.041983   0.948554   0.009463
  0.041800   0.952243   0.005957
  0.060685   0.929380   0.009935
  0.047816   0.934735   0.017449
  0.039057   0.927649   0.033294
  0.032937   0.939027   0.028037
  0.091405   0.876714   0.031881
  0.046225   0.940234   0.013541
  0.086238   0.892845   0.020917
  0.070536   0.912206   0.017258
  0.044790   0.944530   0.010681
  0.053657   0.932702   0.013641
  0.072365   0.904789   0.022846
  0.054640   0.923870   0.021490
  0.061309   0.916597   0.022095
  0.041625   0.943673   0.014702
  0.048264   0.935671   0.016065
  0.033720   0.956060   0.010219
  0.039121   0.952408   0.008471
  0.041180   0.949831   0.008989
  0.011664   0.983740   0.004596
  0.009232   0.985633   0.005135
  0.041355   0.930040   0.028605
  0.027417   0.949927   0.022656
  0.007524   0.986712   0.005765
  0.012327   0.979278   0.008395
  0.044024   0.925107   0.030869
  0.021180   0.959326   0.019494
  0.020103   0.960746   0.019151
  0.038960   0.926544   0.034495
  0.026841   0.947973   0.025186
  0.030026   0.941710   0.028264
  0.034292   0.930976   0.034732
  0.014828   0.966797   0.018375
  0.011318   0.973860   0.014823
  0.014551   0.966316   0.019133
  0.018947   0.966616   0.014436
  0.023649   0.968320   0.008031
  0.017771   0.978733   0.003495
  0.011588   0.986684   0.001728
  0.006184   0.992929   0.000887
  0.009253   0.989393   0.001354
  0.015752   0.980205   0.004043
  0.010440   0.975754   0.013806
  0.004041   0.956242   0.039716
  0.001148   0.973177   0.025675
  0.000557   0.980191   0.019252
  0.000453   0.970161   0.029386
  0.000478   0.911404   0.088119
  0.000588   0.926339   0.073073
  0.000914   0.917704   0.081382
  0.001421   0.948644   0.049936
  0.004329   0.932498   0.063174
  0.015931   0.903407   0.080662
  0.006684   0.970948   0.022368
  0.002604   0.960744   0.036652
  0.001160   0.957091   0.041750
  0.000480   0.983267   0.016253
  0.000317   0.986800   0.012883
  0.000217   0.983832   0.015950
  0.000150   0.980788   0.019062
  0.000077   0.995291   0.004632
  0.000047   0.997583   0.002370
  0.000036   0.998214   0.001750
  0.000029   0.998669   0.001302
  0.000030   0.998478   0.001492
  0.000039   0.997808   0.002153
  0.000069   0.992443   0.007488
  0.000120   0.965844   0.034036
  0.000093   0.989742   0.010165
  0.000074   0.998033   0.001893
  0.000095   0.999391   0.000514
  0.000213   0.999543   0.000243
  0.000760   0.999099   0.000141
  0.003311   0.996610   0.000079
  0.013478   0.986472   0.000049
  0.004034   0.995938   0.000028
  0.001221   0.998761   0.000018
  0.000987   0.998994   0.000019
  0.001007   0.998957   0.000035
  0.001111   0.998807   0.000082
  0.001249   0.998476   0.000275
  0.001606   0.997588   0.000806
  0.002149   0.995569   0.002282
  0.001451   0.995594   0.002955
  0.000551   0.998031   0.001418
  0.000331   0.999083   0.000587
  0.000314   0.999448   0.000238
  0.000333   0.999530   0.000137
  0.000492   0.999416   0.000092
  0.000475   0.999467   0.000058
  0.000661   0.999304   0.000036
  0.001009   0.998969   0.000022
  0.001535   0.998446   0.000019
  0.001822   0.998152   0.000026
  0.002078   0.997877   0.000045
  0.002147   0.997763   0.000090
  0.002091   0.997700   0.000208
  0.002676   0.996894   0.000429
  0.004159   0.995253   0.000588
  0.003009   0.996590   0.000401
  0.001420   0.998351   0.000229
  0.000833   0.999019   0.000148
  0.000381   0.999529   0.000090
  0.000222   0.999711   0.000067
  0.000121   0.999827   0.000052
  0.000058   0.999895   0.000047
  0.000030   0.999935   0.000035
  0.000029   0.999942   0.000029
  0.000034   0.999942   0.000024
  0.000036   0.999945   0.000019
  0.000049   0.999933   0.000018
  0.000058   0.999924   0.000018
  0.000097   0.999886   0.000017
  0.000195   0.999788   0.000017
  0.000411   0.999570   0.000019
  0.001199   0.998778   0.000023
  0.002134   0.997833   0.000033
  0.001142   0.998809   0.000049
  0.000388   0.999526   0.000086
  0.000119   0.999751   0.000130
  0.000046   0.999784   0.000169
  0.000025   0.999574   0.000401
  0.000024   0.998457   0.001519
  0.000028   0.995764   0.004208
  0.000034   0.992866   0.007100
  0.000046   0.996291   0.003664
  0.000059   0.998320   0.001621
  0.000079   0.999191   0.000730
  0.000100   0.999579   0.000321
  0.000141   0.999684   0.000175
  0.000222   0.999622   0.000156
  0.000431   0.999339   0.000230
  0.000699   0.998953   0.000348
  0.000642   0.998956   0.000402
  0.000384   0.999126   0.000490
  0.000294   0.999008   0.000698
  0.000227   0.998576   0.001196
  0.000134   0.997902   0.001964
  0.000071   0.997380   0.002549
  0.000040   0.997727   0.002233
  0.000026   0.998164   0.001810
  0.000019   0.997982   0.001999
  0.000017   0.997482   0.002501
  0.000017   0.997271   0.002712
  0.000018   0.998123   0.001860
  0.000019   0.998985   0.000996
  0.000020   0.999135   0.000845
  0.000025   0.999278   0.000697
  0.000039   0.999136   0.000825
  0.000092   0.998289   0.001619
  0.000232   0.996329   0.003440
  0.000487   0.995449   0.004064
  0.000591   0.997809   0.001600
  0.000441   0.999218   0.000341
  0.000443   0.999453   0.000104
  0.000390   0.999553   0.000056
  0.000265   0.999692   0.000043
  0.000173   0.999775   0.000053
  0.000137   0.999759   0.000103
  0.000112   0.999619   0.000268
  0.000125   0.998997   0.000878
  0.000171   0.996480   0.003349
  0.000251   0.992122   0.007627
  0.000161   0.996583   0.003256
  0.000066   0.999231   0.000703
  0.000035   0.999734   0.000232
  0.000020   0.999839   0.000141
  0.000017   0.999861   0.000122
  0.000027   0.999836   0.000137
  0.000083   0.999649   0.000268
  0.000250   0.999400   0.000350
  0.000537   0.999104   0.000359
  0.000841   0.998822   0.000336
  0.000849   0.998793   0.000358
  0.000691   0.998949   0.000360
  0.000364   0.999331   0.000306
  0.000227   0.999519   0.000254
  0.000151   0.999674   0.000175
  0.000141   0.999737   0.000122
  0.000130   0.999798   0.000072
  0.000195   0.999755   0.000050
  0.000307   0.999660   0.000033
  0.000557   0.999417   0.000026
  0.000786   0.999190   0.000024
  0.000766   0.999210   0.000024
  0.000418   0.999551   0.000031
  0.000242   0.999716   0.000042
  0.000151   0.999758   0.000091
  0.000108   0.999729   0.000163
  0.000076   0.999772   0.000152
  0.000059   0.999822   0.000119
  0.000053   0.999858   0.000089
  0.000061   0.999875   0.000063
  0.000107   0.999837   0.000056
  0.000309   0.999621   0.000070
  0.001027   0.998833   0.000140
  0.003068   0.996540   0.000392
  0.003186   0.995779   0.001035
  0.001089   0.997908   0.001003
  0.000319   0.999011   0.000670
  0.000151   0.999330   0.000518
  0.000188   0.999251   0.000561
  0.000266   0.999128   0.000606
  0.000478   0.998733   0.000788
  0.000777   0.998526   0.000697
  0.000524   0.999252   0.000224
  0.000191   0.999750   0.000059
  0.000087   0.999885   0.000028
  0.000047   0.999931   0.000022
  0.000029   0.999953   0.000018
  0.000022   0.999962   0.000017
  0.000019   0.999963   0.000018
  0.000020   0.999960   0.000020
  0.000026   0.999953   0.000021
  0.000034   0.999947   0.000019
  0.000060   0.999923   0.000017
  0.000138   0.999845   0.000018
  0.000353   0.999626   0.000021
  0.000645   0.999333   0.000022
  0.000924   0.999055   0.000021
  0.000634   0.999347   0.000019
  0.000512   0.999468   0.000020
  0.000440   0.999540   0.000021
  0.000263   0.999718   0.000019
  0.000153   0.999829   0.000018
  0.000156   0.999820   0.000024
  0.000185   0.999769   0.000046
  0.000300   0.999588   0.000112
  0.000447   0.999286   0.000267
  0.000415   0.999215   0.000370
  0.000325   0.999340   0.000335
  0.000212   0.999548   0.000240
  0.000098   0.999793   0.000109
  0.000040   0.999916   0.000044
  0.000022   0.999953   0.000025
  0.000018   0.999961   0.000021
  0.000018   0.999960   0.000022
  0.000023   0.999950   0.000027
  0.000033   0.999930   0.000037
  0.000043   0.999908   0.000049
  0.000062   0.999872   0.000066
  0.000072   0.999858   0.000069
  0.000077   0.999863   0.000060
  0.000070   0.999873   0.000057
  0.000065   0.999865   0.000070
  0.000066   0.999831   0.000103
  0.000063   0.999814   0.000123
  0.000068   0.999797   0.000136
  0.000067   0.999810   0.000124
  0.000066   0.999826   0.000108
  0.000057   0.999859   0.000084
  0.000043   0.999905   0.000052
  0.000027   0.999943   0.000030
  0.000020   0.999958   0.000022
  0.000023   0.999953   0.000023
  0.000040   0.999926   0.000033
  0.000113   0.999816   0.000071
  0.000406   0.999404   0.000190
  0.000674   0.999044   0.000282
  0.000634   0.999140   0.000226
  0.000338   0.999549   0.000113
  0.000198   0.999724   0.000078
  0.000088   0.999854   0.000059
  0.000043   0.999912   0.000044
  0.000027   0.999920   0.000053
  0.000025   0.999892   0.000083
  0.000036   0.999778   0.000186
  0.000083   0.999272   0.000645
  0.000144   0.998931   0.000925
  0.000127   0.999597   0.000277
  0.000107   0.999796   0.000096
  0.000073   0.999885   0.000042
  0.000043   0.999929   0.000028
  0.000033   0.999939   0.000028
