  0.941854   0.014866   0.043280
  0.940958   0.007595   0.051447
  0.946454   0.010727   0.042819
  0.901806   0.042139   0.056056
  0.953542   0.022198   0.024260
  0.906788   0.047981   0.045230
  0.928313   0.033767   0.037921
  0.821839   0.032063   0.146099
  0.941152   0.010135   0.048714
  0.853977   0.030327   0.115696
  0.947612   0.023112   0.029276
  0.900214   0.038979   0.060806
  0.931971   0.012380   0.055649
  0.919475   0.009588   0.070937
  0.938432   0.009454   0.052114
  0.900336   0.022608   0.077056
  0.918081   0.033032   0.048886
  0.937318   0.031293   0.031389
  0.901796   0.054039   0.044166
  0.919206   0.042372   0.038422
  0.915565   0.042347   0.042088
  0.920832   0.038228   0.040940
  0.913249   0.041524   0.045226
  0.913965   0.039304   0.046731
  0.910636   0.036517   0.052847
  0.892363   0.034820   0.072817
  0.904880   0.027564   0.067556
  0.890789   0.035521   0.073689
  0.888387   0.049837   0.061775
  0.928988   0.037253   0.033759
  0.867573   0.070857   0.061570
  0.884397   0.060291   0.055313
  0.882143   0.059791   0.058066
  0.891370   0.052991   0.055639
  0.878072   0.059755   0.062172
  0.818568   0.089849   0.091583
  0.913627   0.045357   0.041016
  0.850631   0.085500   0.063869
  0.899110   0.055601   0.045289
  0.874249   0.064657   0.061093
  0.822732   0.087367   0.089901
  0.915706   0.041467   0.042827
  0.804610   0.102376   0.093015
  0.944830   0.024427   0.030743
  0.806631   0.076622   0.116747
  0.936751   0.026335   0.036914
  0.836273   0.043091   0.120636
  0.925050   0.030375   0.044575
  0.861658   0.080610   0.057732
  0.904328   0.021723   0.073949
  0.853028   0.020572   0.126399
  0.852442   0.051239   0.096319
  0.888450   0.033884   0.077666
  0.891631   0.025611   0.082758
  0.892643   0.050260   0.057097
  0.889274   0.043886   0.066840
  0.898678   0.022743   0.078579
  0.832345   0.061424   0.106231
  0.866594   0.024869   0.108537
  0.922676   0.029058   0.048266
  0.944691   0.032951   0.022359
  0.864656   0.024850   0.110494
  0.941430   0.016028   0.042542
  0.947563   0.029031   0.023406
  0.893956   0.035271   0.070773
  0.935660   0.021000   0.043340
  0.951182   0.028039   0.020779
  0.913331   0.040276   0.046392
  0.897953   0.010682   0.091364
  0.944855   0.010668   0.044476
  0.929149   0.035249   0.035602
  0.912887   0.021431   0.065683
  0.907621   0.012098   0.080281
  0.927854   0.018518   0.053628
  0.923560   0.031283   0.045157
  0.943145   0.006182   0.050673
  0.968626   0.004305   0.027069
  0.948221   0.015270   0.036509
  0.951325   0.019659   0.029016
  0.979736   0.004008   0.016256
  0.982341   0.002168   0.015492
  0.977505   0.003629   0.018866
  0.944076   0.018132   0.037792
  0.926317   0.022846   0.050837
  0.946746   0.002596   0.050658
  0.917306   0.000574   0.082120
  0.929705   0.000230   0.070065
  0.953158   0.000166   0.046677
  0.957545   0.000145   0.042310
  0.943720   0.000110   0.056170
  0.943923   0.000114   0.055963
  0.928741   0.000159   0.071100
  0.960275   0.000201   0.039523
  0.947668   0.000264   0.052068
  0.917216   0.000377   0.082407
  0.946991   0.000707   0.052302
  0.935574   0.002292   0.062134
  0.886185   0.012162   0.101654
  0.906950   0.025201   0.067849
  0.890394   0.006243   0.103363
  0.907429   0.006272   0.086299
  0.913584   0.020705   0.065711
  0.909734   0.023870   0.066396
  0.957973   0.012990   0.029038
  0.906506   0.037158   0.056336
  0.926153   0.014590   0.059257
  0.941246   0.019525   0.039229
  0.938932   0.035603   0.025465
  0.941501   0.025537   0.032962
  0.897564   0.048937   0.053499
  0.928363   0.041003   0.030634
  0.927152   0.041674   0.031174
  0.896222   0.077340   0.026438
  0.912122   0.056931   0.030947
  0.933296   0.045619   0.021085
  0.888736   0.102425   0.008838
  0.937023   0.049235   0.013743
  0.891076   0.056629   0.052295
  0.795899   0.142696   0.061404
  0.891340   0.061454   0.047207
  0.808163   0.149459   0.042377
  0.796238   0.137521   0.066242
  0.775464   0.167129   0.057407
  0.770574   0.166114   0.063312
  0.713095   0.197908   0.088997
  0.775836   0.178690   0.045473
  0.783204   0.130011   0.086785
  0.770813   0.149621   0.079566
  0.820894   0.130427   0.048678
  0.789602   0.130528   0.079869
  0.830896   0.109967   0.059136
  0.874472   0.081164   0.044363
  0.844582   0.098562   0.056857
  0.864296   0.066514   0.069190
  0.935719   0.038162   0.026118
  0.899522   0.070676   0.029802
  0.916372   0.033082   0.050545
  0.936208   0.038702   0.025090
  0.912966   0.054842   0.032193
  0.918425   0.032276   0.049299
  0.914725   0.058159   0.027115
  0.890325   0.067893   0.041781
  0.881819   0.060615   0.057567
  0.920721   0.061598   0.017681
  0.920603   0.062477   0.016920
  0.883178   0.065302   0.051520
  0.875532   0.088239   0.036228
  0.872891   0.102801   0.024309
  0.855395   0.091199   0.053406
  0.794119   0.137154   0.068726
  0.890521   0.071318   0.038161
  0.814929   0.127845   0.057227
  0.856361   0.087867   0.055772
  0.835656   0.102647   0.061697
  0.896023   0.064709   0.039267
  0.879450   0.046668   0.073882
  0.896926   0.047728   0.055346
  0.877835   0.055728   0.066437
  0.869966   0.087099   0.042935
  0.905491   0.046620   0.047889
  0.801964   0.137107   0.060929
  0.834403   0.142492   0.023105
  0.807060   0.134519   0.058420
  0.781620   0.160108   0.058272
  0.882281   0.099878   0.017841
  0.857636   0.101706   0.040657
  0.860061   0.102035   0.037904
  0.854248   0.118069   0.027683
  0.849103   0.114041   0.036856
  0.766201   0.210168   0.023630
  0.761500   0.201096   0.037404
  0.865405   0.107909   0.026686
  0.799024   0.176640   0.024335
  0.822305   0.160686   0.017009
  0.917542   0.065823   0.016635
  0.868001   0.098604   0.033395
  0.904061   0.076289   0.019651
  0.810222   0.164722   0.025056
  0.871311   0.104440   0.024249
  0.834296   0.132834   0.032870
  0.871581   0.109117   0.019302
  0.887823   0.089292   0.022885
  0.857770   0.100186   0.042044
  0.824514   0.159613   0.015873
  0.896842   0.093785   0.009372
  0.869300   0.100911   0.029788
  0.876063   0.077069   0.046868
  0.861999   0.123451   0.014550
  0.881634   0.104029   0.014337
  0.873614   0.095657   0.030729
  0.901031   0.090322   0.008646
  0.901489   0.091003   0.007508
  0.861174   0.111063   0.027763
  0.915496   0.070685   0.013818
  0.856208   0.131636   0.012156
  0.910546   0.061037   0.028417
  0.890308   0.084967   0.024724
  0.938305   0.054354   0.007341
  0.913773   0.073794   0.012434
  0.885727   0.083298   0.030975
  0.898494   0.080194   0.021312
  0.913229   0.070822   0.015949
  0.906873   0.068444   0.024683
  0.930024   0.040239   0.029738
  0.895812   0.084121   0.020067
  0.941955   0.050239   0.007807
  0.903307   0.072217   0.024476
  0.936794   0.035923   0.027283
  0.932183   0.056892   0.010924
  0.928200   0.051757   0.020043
  0.919467   0.039882   0.040651
  0.903570   0.082134   0.014296
  0.917029   0.071141   0.011830
  0.947721   0.018904   0.033375
  0.948861   0.030437   0.020702
  0.933304   0.061145   0.005551
  0.974973   0.019764   0.005263
  0.936690   0.039354   0.023957
  0.934613   0.049874   0.015513
  0.953096   0.042252   0.004652
  0.931509   0.061043   0.007448
  0.905757   0.036357   0.057886
  0.903946   0.074836   0.021218
  0.921634   0.074472   0.003894
  0.959038   0.034667   0.006295
  0.900828   0.054325   0.044847
  0.951995   0.024063   0.023942
  0.970094   0.017506   0.012401
  0.897731   0.071104   0.031165
  0.938581   0.031943   0.029477
  0.940022   0.041643   0.018335
  0.907863   0.073696   0.018441
  0.932803   0.038893   0.028304
  0.890333   0.081683   0.027984
  0.914908   0.052345   0.032747
  0.925590   0.037001   0.037409
  0.857613   0.112870   0.029516
  0.911692   0.063199   0.025110
  0.875361   0.082403   0.042236
  0.772347   0.154249   0.073405
  0.879381   0.096259   0.024361
  0.924495   0.058544   0.016961
  0.867766   0.079985   0.052249
  0.852759   0.094644   0.052597
  0.923482   0.048879   0.027639
  0.866452   0.089387   0.044161
  0.903394   0.056041   0.040564
  0.922025   0.050517   0.027458
  0.936337   0.036376   0.027287
  0.930325   0.022720   0.046955
  0.930227   0.041028   0.028745
  0.945003   0.042111   0.012886
  0.943039   0.028825   0.028136
  0.906373   0.050350   0.043277
  0.971413   0.024364   0.004222
  0.954122   0.042837   0.003041
  0.959535   0.031659   0.008805
  0.938065   0.025345   0.036590
  0.976494   0.012718   0.010787
  0.900151   0.059023   0.040825
  0.916097   0.015429   0.068474
  0.959131   0.018714   0.022155
  0.943462   0.047781   0.008757
  0.975488   0.017792   0.006720
  0.917731   0.042878   0.039392
  0.955694   0.008201   0.036105
  0.957047   0.005019   0.037934
  0.955881   0.006201   0.037918
  0.947217   0.013782   0.039001
  0.912119   0.041807   0.046074
  0.958234   0.021113   0.020653
  0.929975   0.031952   0.038074
  0.959182   0.014487   0.026331
  0.929988   0.023419   0.046592
  0.926293   0.030173   0.043534
  0.938338   0.030965   0.030697
  0.933732   0.035378   0.030889
  0.940644   0.028970   0.030386
  0.936004   0.028818   0.035178
  0.919544   0.026372   0.054085
  0.913564   0.023581   0.062855
  0.910066   0.025346   0.064588
  0.906703   0.033490   0.059807
  0.920535   0.036823   0.042642
  0.917265   0.048743   0.033992
  0.911182   0.066660   0.022157
  0.942724   0.041961   0.015315
  0.905140   0.058257   0.036603
  0.923817   0.035994   0.040189
  0.902144   0.047337   0.050519
  0.923010   0.049778   0.027212
  0.875031   0.103103   0.021865
  0.864503   0.115801   0.019697
  0.924891   0.045909   0.029200
  0.894745   0.058959   0.046297
